gen	evals	std                                          	min                                                  	avg                                              	max                                          
93 	168  	[ 3.68578977 14.47652174  4.63040236  0.21880067]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.88448369 -6.47784166  3.61543141  5.75164518]	[11.62252197  6.20659248 11.88949274  6.23803635]
94 	168  	[ 3.98708426 13.34331648  4.72421201  0.21568229]	[ -5.81233254 -60.16194818 -11.49563385   4.98885637]	[ 4.52745948 -6.13577515  3.89522549  5.74786469]	[11.62252197  6.20736362 11.88949274  6.23803635]
95 	168  	[ 4.12702452 13.53650499  5.20658079  0.21639249]	[ -5.81233254 -60.16194818 -11.04238453   4.98885637]	[ 4.62173077 -6.70617976  3.79686106  5.73344511]	[11.62252197  6.20659248 11.88949274  6.23856808]
96 	168  	[ 4.1274522  12.80012242  5.22552371  0.20753294]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 4.68290392 -6.67900671  3.72158201  5.74041652]	[11.44766725  6.07695226 11.88949274  6.23856808]
97 	168  	[ 4.11673093 12.97247263  5.29566174  0.20112944]	[ -5.81233254 -60.16194818 -11.33763412   4.9694651 ]	[ 4.79104036 -6.92722769  3.69934162  5.74656349]	[11.44766725  6.07695226 11.88949274  6.23945593]
98 	168  	[ 4.03459098 12.9834097   5.28822157  0.20550595]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 4.88656952 -7.24418043  3.79693063  5.74238568]	[11.44766725  6.07695226 11.88949274  6.23945593]
99 	168  	[ 3.91775756 13.1838339   5.27746553  0.20305142]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 4.92172183 -6.76825202  3.69076392  5.74241922]	[11.44766725  6.10461746 11.88949274  6.23945593]
100	168  	[ 3.90359701 13.34591893  5.30961186  0.20775095]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 5.0987705  -7.52327588  3.70442774  5.74154574]	[11.44766725  6.07695226 11.88949274  6.23945593]
101	168  	[ 3.8986027  13.34394793  5.26013819  0.2050276 ]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 5.03736775 -6.9670063   3.74436464  5.74836973]	[11.44766725  6.07695226 11.88949274  6.23945593]
102	168  	[ 3.84444816 13.22211437  5.31235819  0.20522772]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 5.10595985 -6.772629    3.63248734  5.74483084]	[11.44766725  6.21472655 11.88949274  6.23945593]
103	168  	[ 3.8842258  13.51026214  5.32231581  0.20283318]	[ -5.81233254 -60.16194818 -11.04238453   4.9694651 ]	[ 5.1811395  -7.21250969  3.64509218  5.74494359]	[11.44766725  6.09668339 11.88949274  6.23945593]
104	168  	[ 3.87866679 13.61551483  5.27353529  0.1964155 ]	[ -5.81233254 -60.16194818 -11.04238453   5.14094863]	[ 5.1121025  -7.54830587  3.75571419  5.74692153]	[11.44766725  6.09668339 11.88949274  6.23945593]
105	168  	[ 3.85226284 13.46980256  5.38792362  0.19209635]	[ -5.81233254 -60.16194818 -11.04238453   5.14094863]	[ 5.09316928 -7.6773031   3.7256128   5.75107252]	[11.44766725  6.09668339 11.88949274  6.23945593]
106	168  	[ 3.88096062 13.10736747  5.19040691  0.19546568]	[ -5.81233254 -60.16194818 -10.70737325   5.14094863]	[ 5.02454938 -7.03528519  3.6396387   5.76474683]	[12.00632852  6.09668339 11.88949274  6.23945593]
107	168  	[ 4.04581271 13.45122438  5.36280611  0.19064781]	[ -5.81233254 -60.16194818 -10.70737325   5.14094863]	[ 4.95858396 -7.34299526  3.4257441   5.76441041]	[12.00632852  6.09668339 12.48264165  6.24025996]
108	168  	[ 4.00163195 13.54738714  5.21156234  0.19500938]	[ -5.81233254 -60.16194818  -8.25966958   5.14094863]	[ 4.9211358  -7.61817501  3.56874312  5.76797364]	[12.00632852  6.09668339 11.88949274  6.24025996]
