gen	evals	std                                          	min                                              	avg                                              	max                                          
79 	168  	[ 3.03703459 22.17480777  5.73502488  1.4779152 ]	[  -3.08664777 -120.79909956  -12.46950702   -0.19299512]	[ 3.95004725e+00 -1.28453856e+01 -1.01269577e-03  3.97150294e+00]	[ 9.31494123  6.09112166 11.65341888  6.96040248]
80 	168  	[ 2.92886598 24.48207365  5.52000784  1.45754021]	[  -3.08664777 -120.79909956  -12.46950702   -0.19299512]	[  4.05590712 -13.20211495   0.31964943   3.90568792]            	[ 9.31494123  6.09112166 11.65341888  6.96040324]
81 	168  	[ 2.96639985 25.82051804  5.65561192  1.41638958]	[  -3.08664777 -120.79909956  -12.46950702   -0.19299512]	[  4.01640502 -14.16630621   0.41789713   3.91231856]            	[ 9.31494123  6.09112166 11.65341888  6.96040324]
82 	168  	[ 3.02881504 25.41353013  5.93125511  1.39911139]	[  -3.08664777 -120.79909956  -13.85690366   -0.19299512]	[  4.10145494 -14.0100136    0.25192489   3.9075059 ]            	[ 9.31494123  6.09112166 11.65341888  6.96040324]
83 	168  	[ 3.08744623 28.61857747  6.23636585  1.38180645]	[  -3.08664777 -120.79909956  -13.85690366   -0.19299512]	[  4.17335913 -15.57047063  -0.16035364   3.95367839]            	[ 9.31494123  6.09112166 11.65341888  6.95058114]
84 	168  	[ 3.08550429 28.67713466  6.05467923  1.34274778]	[  -3.08664777 -120.79909956  -13.85690366   -0.19299512]	[  4.07323769 -15.88429357  -0.14579512   4.02867702]            	[ 9.31494123  6.09112166 11.65341888  6.95058114]
85 	168  	[ 3.00848965 26.73959057  5.95999613  1.34092138]	[  -3.08664777 -120.79909956  -13.85690366    0.35265606]	[  4.24488696 -16.19483606   0.12033846   3.91576737]            	[ 9.31494123  6.09112166 11.65341888  6.95058114]
86 	168  	[ 3.0910736  28.24253017  6.12978965  1.35847223]	[  -3.08664777 -120.79909956  -13.85690366    0.35265606]	[  4.08230678 -16.83189864   0.19339311   3.89737268]            	[ 9.31494123  6.05689576 11.65341888  6.95060713]
87 	168  	[ 3.22062432 27.30701719  6.28452747  1.35017586]	[  -3.08664777 -120.79909956  -13.97635294    0.35265606]	[  3.89272943 -16.02649025   0.35688768   3.9919111 ]            	[ 9.31494123  6.05689576 11.65341888  6.94798328]
88 	168  	[ 3.17883227 28.82945533  6.13234532  1.33105797]	[  -3.08664777 -120.79909956  -13.97635294    0.35265606]	[  4.04040144 -17.04697459   0.44768042   3.93357619]            	[ 9.31494123  5.65547407 11.65341888  6.9486816 ]
89 	168  	[ 3.18242528 25.67715881  6.2705799   1.28612956]	[  -6.36318051 -120.79909956  -13.59097283    0.35265606]	[  3.92402455 -15.1172482    0.77262787   3.96417654]            	[ 9.31494123  5.65547407 12.17155198  6.9486816 ]
90 	168  	[ 3.21302103 26.20384403  6.19264696  1.32336282]	[  -6.36318051 -120.79909956  -13.59097283    0.35265606]	[  3.6936419  -15.14485234   1.38877128   3.99485701]            	[ 9.31494123  5.6933403  12.17155198  6.957401  ]
91 	168  	[ 3.21389703 24.3581563   5.9769222   1.33009043]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.59583074 -14.34059401   1.51663183   4.02525073]            	[ 9.25171239  5.6933403  12.17155198  6.9486816 ]
92 	168  	[ 3.23646393 23.68855058  6.17911805  1.34121581]	[-6.36318051e+00 -1.01424166e+02 -1.35909728e+01  8.93829881e-02]	[  3.29908586 -14.5969756    1.79962634   4.10968925]            	[ 9.25171239  5.6933403  12.17155198  6.96259184]
