gen	evals	std                                          	min                                              	avg                                                          	max                                          
46 	168  	[ 2.51930053 12.59888234  2.71163051  1.19590932]	[ -2.81693702 -48.00774385  -6.36701679   2.17081862]	[ 3.61336399 -5.79311011  1.76912544  5.02880745]                	[8.24360617 6.14410849 7.06086003 6.94740434]
47 	168  	[ 2.75081049 13.50045406  2.7986619   1.1992413 ]	[ -2.81693702 -42.77739559  -6.36701679   2.17081862]	[ 3.50778938 -5.92484957  1.58820288  5.04696865]                	[8.24360617 6.14410849 7.06086003 6.94750562]
48 	168  	[ 2.67600713 13.21520899  2.82404249  1.16106129]	[ -2.81693702 -42.77739559  -6.36701679   2.17081862]	[ 3.75650501 -5.42609042  1.82788894  4.91100217]                	[8.24360617 6.14410849 7.06086003 6.94750562]
49 	168  	[ 2.8337608  14.15247264  2.91003076  1.19622572]	[ -2.81693702 -65.70917682  -5.22679056   1.28300212]	[ 3.7359408  -6.5891097   1.64431451  4.97610993]                	[8.24360617 6.22215261 7.06086003 6.94750562]
50 	168  	[ 2.91553615 14.19200377  2.8777982   1.26539446]	[ -2.79103467 -56.49701655  -4.89748154   1.28300212]	[ 3.82073455 -6.89489475  1.72775087  4.85626622]                	[8.24360617 6.22215261 7.06086003 6.94750562]
51 	168  	[ 2.85778547 15.01843756  2.82581349  1.23499528]	[ -2.79103467 -56.49701655  -4.89748154   1.28300212]	[ 3.84201055 -7.1216967   1.90225845  4.89864941]                	[8.52736987 6.22215261 7.06086003 6.94750562]
52 	168  	[ 2.89668408 15.65010858  2.93291779  1.21788413]	[ -2.56595549 -68.88477554  -7.99645469   1.28300212]	[ 4.12007286 -8.82850827  1.71821313  4.84264537]                	[8.52736987 6.22215261 7.06086003 6.94750562]
53 	168  	[ 2.87284724 15.79714787  3.04137038  1.23979465]	[ -2.56595549 -68.88477554  -7.99645469   0.17272857]	[ 4.17070334 -9.05877282  1.60300404  4.89975936]                	[8.52736987 6.03024457 7.06086003 6.94751927]
54 	168  	[ 2.9521087  14.19891478  3.02570372  1.25834557]	[ -2.66985993 -68.88477554  -7.99645469   0.17272857]	[ 3.88503216 -6.6956993   1.89221546  4.96550124]                	[8.52736987 6.03024457 7.06086003 6.94751927]
55 	168  	[ 2.97108648 14.41140791  3.1297001   1.17831021]	[ -3.68722095 -68.88477554  -7.99645469   2.97624997]	[ 3.93767438 -6.9480959   2.05888914  4.95597942]                	[8.52736987 6.03024457 7.1881222  6.94751927]
56 	168  	[ 3.03656793 14.94636186  3.17940278  1.17659818]	[ -3.68722095 -68.88477554  -7.99645469   2.27609967]	[ 3.87061005 -7.49917274  2.03713247  4.99513817]                	[8.52736987 6.18624291 7.1881222  6.94754357]
57 	168  	[ 3.10583444 14.68478128  3.16156323  1.18598811]	[ -3.68722095 -68.88477554  -7.99645469   2.27609967]	[ 3.87469176 -7.79302389  2.18468055  4.95282192]                	[8.52736987 6.18624291 7.1881222  6.94754357]
58 	168  	[ 3.12031406 13.8030156   3.06991682  1.18484141]	[ -3.68722095 -68.88477554  -4.89748154   2.27609967]	[ 3.73513129 -6.49386395  2.45146247  4.90179891]                	[8.52736987 6.19552138 7.63911942 6.94754357]
59 	168  	[ 3.12350219 15.50869     3.33101349  1.19958907]	[ -3.68722095 -68.88477554  -7.7348958    1.78738083]	[ 3.686772   -7.17773862  2.26523887  4.93771992]                	[8.52736987 6.13518493 7.63911942 6.94754357]
60 	168  	[ 3.09598823 14.8204673   3.36871979  1.20720002]	[ -3.68722095 -68.88477554  -7.7348958    1.60206344]	[ 3.75834155 -7.15472153  2.1312729   4.90296298]                	[8.57768748 5.99240037 7.63911942 6.94575536]
61 	168  	[ 3.03085118 14.94538525  3.35517083  1.21226755]	[ -3.68722095 -68.88477554  -7.7348958    1.60206344]	[ 3.71848794 -7.06905394  2.17641459  4.94812297]                	[8.57768748 5.99240037 7.63911942 6.94575536]
62 	168  	[ 3.06498551 15.1728052   3.34258311  1.20192045]	[ -3.68722095 -68.88477554  -7.7348958    1.58041848]	[ 3.85559745 -7.51075292  2.26611296  4.91770928]                	[8.57768748 6.09427136 7.63911942 6.9489249 ]
63 	168  	[ 3.11601643 14.98999552  3.44825031  1.19649305]	[ -4.67359797 -68.88477554  -7.7348958    1.58041848]	[ 3.69994122 -7.42217247  2.22085692  4.93999137]                	[8.57768748 6.12041253 7.63911942 6.9489249 ]
64 	168  	[ 3.12680387 15.63542838  3.45886553  1.14308615]	[ -4.67359797 -57.56676527  -7.7348958    1.58041848]	[ 3.66932637 -8.35656489  2.30382384  5.01323353]                	[8.62485609 6.12041253 7.8739116  6.94901892]
65 	168  	[ 3.0166192  15.56660693  3.24202573  1.17708607]	[ -4.67359797 -57.56676527  -7.7348958    1.58041848]	[ 3.47631773 -7.54479287  2.5470583   5.0300254 ]                	[8.62485609 6.12041253 7.8739116  6.95098467]
66 	168  	[ 3.03072651 16.25644179  3.26959863  1.12599781]	[ -3.68722095 -57.56676527  -7.7348958    1.58041848]	[ 3.60086689 -8.23072241  2.64899626  5.03222966]                	[8.62485609 6.09427136 7.8739116  6.95098467]
67 	168  	[ 3.16997063 15.67315164  3.27011415  1.0835444 ]	[ -3.68722095 -57.56676527  -7.7348958    2.97624997]	[ 3.35315346 -7.75050592  2.94281778  5.08653048]                	[8.62485609 5.82908868 7.8739116  6.95332965]
68 	168  	[ 3.1332285  15.02706061  3.45550061  1.07806228]	[ -4.0205301  -57.56676527  -7.7348958    2.97624997]	[ 3.30333526 -7.86979443  2.865751    5.1184587 ]                	[8.62485609 5.85063145 7.8739116  6.95332965]
69 	168  	[ 3.32242958 17.74763702  3.54234994  1.07592943]	[ -7.23792573 -64.48589958  -7.7348958    2.6057672 ]	[  3.41277747 -10.79631774   2.63362986   5.13962607]            	[8.62485609 5.85063145 9.71439537 6.95098467]
70 	168  	[ 3.34131637 17.98441848  3.6730558   1.09258994]	[ -7.23792573 -64.48589958  -7.7348958    2.6057672 ]	[  3.47716674 -11.4023332    2.60316099   5.07055897]            	[8.62485609 5.85063145 9.71439537 6.95098467]
71 	168  	[ 3.33778624 18.57521762  3.57186314  1.18924766]	[ -7.23792573 -65.29049698  -7.7348958    0.69246527]	[  3.2428242  -11.03921168   2.88303977   5.03090723]            	[8.62485609 6.19493639 9.71439537 6.94980335]
72 	168  	[ 3.22562687 18.40905983  3.61693125  1.19148212]	[ -6.9186018  -65.29049698  -7.7348958    0.69246527]	[  3.29679331 -10.90130008   2.86101398   5.03353367]            	[8.62485609 6.19493639 9.65808003 6.94980335]
73 	168  	[ 3.51779326 18.64237759  3.69743806  1.23160491]	[ -9.62410219 -65.29049698  -7.7348958    0.69246527]	[  3.17051722 -11.31733623   3.25960885   4.98200903]            	[ 8.62485609  6.0001782  10.58592404  6.94980335]
74 	168  	[ 3.85442175 18.3500633   3.74386065  1.23113598]	[ -9.62410219 -73.67396975  -7.7348958    0.69246527]	[  2.87037691 -10.66463199   3.40133057   5.02050993]            	[ 8.62485609  5.93424202 10.58592404  6.94980335]
75 	168  	[ 4.27469457 21.05166587  4.03938184  1.22772159]	[ -12.90051679 -125.17372571   -7.7348958     0.69246527]	[  3.05820333 -13.60724167   2.61994864   5.06826072]            	[ 8.62485609  5.82360317 11.86530306  6.94980335]
76 	168  	[ 4.34997368 22.0137942   4.23829195  1.14886259]	[ -12.90051679 -125.17372571   -7.7348958     0.76439317]	[  2.94864342 -14.8975014    2.98370032   5.08823234]            	[ 8.62485609  5.82360317 11.86530306  6.94980335]
77 	168  	[ 4.44490421 22.35693675  4.31871614  1.23974231]	[ -12.90051679 -125.17372571   -7.7348958     0.76439317]	[  2.95935424 -15.61283441   2.8800444    5.02971506]            	[ 8.62485609  6.19795082 11.86530306  6.94958939]
78 	168  	[ 4.48858946 22.54550539  4.42355414  1.23485127]	[ -12.90051679 -125.17372571   -7.7348958     0.76439317]	[  3.04312751 -16.66680169   2.67701943   5.03395814]            	[ 8.62485609  6.19795082 11.86530306  6.94958939]
79 	168  	[ 4.52057791 22.25961115  4.0558602   1.28224457]	[ -12.90051679 -125.17372571   -8.62387269    0.76439317]	[  3.09935509 -16.8684116    2.78732362   5.00107301]            	[ 9.19189025  6.19795082 11.86530306  6.94958939]
80 	168  	[ 4.15911331 22.30496937  4.00618462  1.12003036]	[ -12.90051679 -125.17372571   -7.7348958     1.23081311]	[  3.22491224 -17.09748755   2.72902218   5.02586031]            	[ 8.62485609  6.19795082 11.86530306  6.95580904]
81 	168  	[ 4.11777621 23.09262984  4.08352047  1.0394591 ]	[ -12.90051679 -125.17372571   -7.7348958     2.35585607]	[  3.08972821 -16.82941173   2.67970461   5.09842868]            	[ 8.62485609  5.97834599 11.86530306  6.95580904]
82 	168  	[ 4.24003719 22.65441967  4.11097198  1.08314632]	[ -12.90051679 -125.17372571   -7.7348958     1.64192925]	[  3.24252193 -16.95922525   2.51857056   5.04468946]            	[ 8.62485609  6.08127933 11.86530306  6.95580904]
83 	168  	[ 4.60757777 23.26459763  4.21217327  1.06389518]	[ -12.90051679 -125.17372571   -7.7348958     1.64192925]	[  3.02433599 -16.82776794   2.36116576   5.10353946]            	[ 8.62485609  6.08127933 11.86530306  6.95580904]
84 	168  	[ 4.56040866 22.86902812  4.08654232  1.08937129]	[ -12.90051679 -125.17372571   -7.7348958     1.64192925]	[  3.09092544 -16.17713756   2.27642831   5.11764114]            	[ 8.62485609  6.08127933 11.86530306  6.95581124]
85 	168  	[ 4.586312   22.96097805  4.10626405  1.12731708]	[ -12.90051679 -125.17372571   -7.7348958     1.64192925]	[  2.82878522 -16.22860918   2.49274244   5.07389666]            	[ 8.62485609  6.08127933 11.86530306  6.95581124]
86 	168  	[ 4.67108034 22.50546442  4.18551891  1.11403946]	[ -12.90051679 -125.17372571   -7.7348958     1.64192925]	[  2.81911189 -15.97626698   2.36677101   5.07691521]            	[ 8.62485609  6.08127933 11.86530306  6.95581124]
87 	168  	[ 4.80812936 22.69404477  4.24477937  1.15343774]	[ -12.90051679 -125.17372571   -6.85196616    1.64192925]	[  2.5898964  -15.64388027   2.76681902   5.00386822]            	[ 8.62485609  6.08127933 11.86530306  6.95358341]
88 	168  	[ 4.70106405 22.50564436  4.23883435  1.08518095]	[ -12.90051679 -125.17372571   -6.85196616    1.64192925]	[  2.753466   -15.67798357   2.78809182   5.02843311]            	[ 8.62485609  6.08127933 11.86530306  6.95358341]
89 	168  	[ 4.75896872 23.33310885  4.09348865  1.07436236]	[ -12.90051679 -125.17372571   -6.85196616    2.5686637 ]	[  2.61034116 -16.17757478   2.9775914    5.05616681]            	[ 9.04312812  5.97834599 11.86530306  6.95358341]
90 	168  	[ 4.83274166 23.09036231  4.15690974  1.10924675]	[ -12.90051679 -125.17372571   -6.85196616    1.82934012]	[  2.68034173 -16.64411372   2.8160062    5.07446953]            	[ 9.04312812  5.97834599 11.86530306  6.95358341]
91 	168  	[ 5.02532233 24.01109974  4.33928902  1.11472628]	[ -12.90051679 -125.17372571   -6.85196616    2.5686637 ]	[  2.54204735 -18.72977598   2.63323034   5.20409221]            	[ 9.04312812  6.01935698 11.86530306  6.9490159 ]
92 	168  	[ 5.04501676 21.99600436  4.09865702  1.10471659]	[ -12.90051679 -125.17372571   -6.85196616    2.78697624]	[  2.34013504 -15.77588785   2.99702302   5.13032628]            	[ 9.04312812  6.02746748 11.86530306  6.9490159 ]
93 	168  	[ 4.9577641  22.23276606  4.04489359  1.12734156]	[ -12.90051679 -125.17372571   -6.85196616    2.59306996]	[  2.46718925 -15.81089458   2.92494181   5.14131891]            	[ 9.04312812  6.02746748 11.86530306  6.9499423 ]
94 	168  	[ 4.89497035 21.83045478  4.10902618  1.10484642]	[ -12.90051679 -125.17372571   -6.85196616    2.78697624]	[  2.28398629 -14.63926984   3.09384794   5.17124015]            	[ 9.04312812  6.08341366 11.86530306  6.94326865]
