gen	evals	std                                          	min                                              	avg                                              	max                                          
140	168  	[ 5.08877057 48.87248504  6.83931215  1.13031306]	[ -12.58421743 -204.78503448  -15.75978868    2.82014896]	[  2.8765189  -30.03356078  -0.51153164   5.54245092]            	[11.87084295  6.2245108  13.07252248  7.49199413]
141	168  	[ 4.97922311 49.21938584  6.81924252  1.03500004]	[ -12.58421743 -204.78503448  -15.75978868    2.94431845]	[  2.73462068 -28.647809    -0.25464733   5.59162099]            	[11.87084295  6.2245108  13.07252248  7.4918957 ]
142	168  	[ 5.04714826 48.73124823  7.02197813  1.04200692]	[ -12.58421743 -203.91777719  -15.75978868    2.94431845]	[  3.04953652 -32.6261597   -0.44199631   5.56276419]            	[11.87084295  6.2245108  13.07252248  7.4908128 ]
143	168  	[ 5.13259553 47.26416322  6.93524434  1.09587171]	[ -12.58421743 -203.91777719  -15.75978868    2.94431845]	[  2.90987442 -30.40267321  -0.27252882   5.57151276]            	[11.87084295  6.2245108  13.07252248  7.4908128 ]
144	168  	[ 5.11672836 49.8558065   6.60881029  1.1482203 ]	[ -12.58421743 -203.91777719  -14.72119212    2.94431845]	[  2.49640958 -29.75267604   0.56196263   5.56470984]            	[11.87084295  6.20267836 12.93482144  7.4908128 ]
145	168  	[ 5.24315278 49.05607255  6.5056173   1.13863259]	[ -12.58421743 -203.91777719  -14.72119212    2.90948839]	[  2.40800404 -30.3446608    0.81740238   5.56584272]            	[11.87084295  6.23701766 12.93482144  7.4908128 ]
146	168  	[ 5.01338877 49.06767346  6.4841898   1.12554748]	[ -12.58421743 -203.91777719  -14.72119212    2.93870436]	[  2.43290084 -30.45385832   0.939044     5.59841483]            	[11.87084295  6.23701766 13.04981001  7.48922195]
147	168  	[ 5.18712763 51.51601446  6.46360656  1.08687574]	[ -12.58421743 -221.34435544  -13.23925959    2.93870436]	[  2.41313614 -31.36395686   1.0840766    5.58722889]            	[12.28246632  6.23701766 13.04981001  7.48922195]
148	168  	[ 4.90571019 39.40526327  6.04263807  1.08872228]	[ -12.58421743 -221.34435544  -13.23925959    2.93870436]	[  1.9266542  -24.67278134   1.66279966   5.58321583]            	[11.96804755  6.23701766 13.04981001  7.48922195]
149	168  	[ 4.95270666 37.6108133   5.78637977  1.11474181]	[ -12.58421743 -157.52315868  -11.26253001    2.93870436]	[  1.90117493 -23.15470956   1.71541905   5.53139932]            	[10.87630301  6.23701766 13.04981001  7.48922195]
150	168  	[ 5.27554047 39.21459135  6.2728687   1.00638613]	[ -12.58421743 -157.52315868  -12.17281643    2.93870436]	[  1.38498498 -25.92721156   2.04496528   5.61531007]            	[10.88709407  6.23701766 13.04981001  7.48919416]
151	168  	[ 5.46095212 41.26063185  6.51955142  0.98365945]	[ -12.58421743 -157.52315868  -12.12043871    2.93870436]	[  1.36357522 -28.15619413   1.89969458   5.65212224]            	[10.88709407  6.23701766 13.11792645  7.41498922]
152	168  	[ 5.26925415 40.10686187  6.41900932  0.95785625]	[ -11.83298955 -162.37539037  -12.12043871    2.93772258]	[  1.24661909 -26.73276463   2.12818453   5.6542535 ]            	[10.96850516  6.23701766 13.11792645  7.41951491]
153	168  	[ 5.12742775 39.88102366  6.37096845  0.97372722]	[ -11.31695353 -162.37539037  -12.12043871    2.93772258]	[  1.61491942 -26.50660129   1.64753662   5.66409117]            	[10.96850516  6.23701766 13.11792645  7.41951491]
154	168  	[ 5.08798378 46.05895612  6.66989212  1.01238084]	[ -11.31695353 -297.84195971  -17.76311718    2.93772258]	[  2.05719307 -31.67230501   0.97050102   5.69792533]            	[12.10938365  6.23701766 13.11792645  7.49234573]
155	168  	[ 5.06440453 44.99666154  6.68869086  0.96423352]	[ -11.31695353 -297.84195971  -17.76311718    2.86083515]	[  1.92318079 -31.31113137   1.15014919   5.73033795]            	[12.10938365  6.24605982 13.10037015  7.49234573]
156	168  	[ 5.15619681 44.06304587  6.62465392  0.94709411]	[ -11.31695353 -297.84195971  -17.76311718    2.86083515]	[  1.76281118 -30.53547803   1.26974777   5.70929721]            	[12.10938365  6.22621854 13.10037015  7.49234573]
157	168  	[ 5.36199468 44.60464617  6.73560467  0.94090694]	[ -11.31695353 -297.84195971  -17.76311718    2.86083515]	[  1.59214995 -32.68076798   1.52239079   5.70417196]            	[12.10938365  6.21867183 13.10037015  7.48916743]
158	168  	[ 5.2949082  44.9276678   6.73343854  0.94179889]	[ -11.31695353 -297.84195971  -17.76311718    2.86083515]	[  1.75349377 -31.97187188   1.33090685   5.70713152]            	[12.10938365  6.21867183 13.10037015  7.49020261]
159	168  	[ 5.34848525 44.46711203  6.76805136  0.96157766]	[ -11.31695353 -297.84195971  -17.76311718    2.83882604]	[  1.65597761 -31.93097108   1.45331877   5.71617294]            	[12.10938365  6.21867183 13.10037015  7.49020261]
160	168  	[ 5.53422594 45.89541941  6.85693906  0.92946233]	[ -11.31695353 -297.84195971  -17.76311718    2.83882604]	[  1.46059664 -32.709685     1.49650319   5.73123043]            	[12.10938365  6.21867183 13.10037015  7.48843857]
161	168  	[ 5.42127495 44.75304624  6.75267865  1.00557188]	[ -11.31695353 -297.84195971  -17.76311718    2.83882604]	[  1.7561184  -32.68331057   1.39064679   5.6671759 ]            	[12.10938365  6.22663045 13.10037015  7.48931964]
162	168  	[ 5.46110135 45.78296946  6.896263    0.94387597]	[ -11.31695353 -297.84195971  -17.76311718    2.83882604]	[  1.75174495 -33.00476894   1.28940647   5.69479129]            	[12.10938365  6.24691628 13.10037015  7.48931964]
163	168  	[ 5.48615449 47.43232822  6.98395069  0.92037892]	[  -9.74487169 -297.84195971  -17.76311718    2.83882604]	[  1.78729869 -33.15463922   0.99390784   5.74733462]            	[12.10938365  6.22663045 13.10037015  7.49142659]
164	168  	[ 5.41781252 48.05718066  7.12481837  0.92217431]	[  -9.74487169 -297.84195971  -17.76311718    2.83882604]	[  2.13049758 -35.43876004   1.05125248   5.67870529]            	[12.10938365  6.22663045 13.10037015  7.41951491]
165	168  	[ 5.71328365 47.35156226  6.85266     0.99251519]	[ -13.73561976 -297.84195971  -17.76311718    2.83882604]	[  1.24251202 -32.4512504    1.77809321   5.66937591]            	[12.10938365  6.22663045 13.10037015  7.41951491]
166	168  	[ 5.66702181 47.23920626  6.929246    0.97351037]	[  -9.74487169 -297.84195971  -17.76311718    2.61126618]	[  1.34593198 -31.95944725   1.55829975   5.74841531]            	[12.10938365  6.23262363 13.10037015  7.42660149]
167	168  	[ 5.29174888 47.59804782  6.95564079  0.98027187]	[  -9.74487169 -297.84195971  -17.76311718    2.42039931]	[  1.74369191 -31.27156308   1.4052645    5.68801227]            	[12.10938365  6.22663045 13.10037015  7.41951491]
168	168  	[ 5.38614014 47.01067335  6.97688629  0.98020823]	[  -9.74487169 -297.84195971  -17.76311718    2.42039931]	[  1.64221199 -32.18255943   1.36334286   5.69797577]            	[12.10938365  6.23260879 13.10037015  7.49308715]
169	168  	[ 5.40267235 48.275779    7.24756136  0.97240836]	[  -9.74487169 -297.84195971  -17.76311718    2.42039931]	[  1.71385597 -34.62014081   1.29552722   5.66838363]            	[12.10938365  6.23260879 13.10037015  7.49308715]
170	168  	[ 5.44239872 49.12192813  7.24843841  0.98496043]	[  -9.74487169 -297.84195971  -17.76311718    2.42039931]	[  1.65075661 -34.89915105   1.42880939   5.66772377]            	[12.10938365  6.2405667  13.10037015  7.41951491]
171	168  	[ 5.33312974 48.55509759  7.27027383  1.0057914 ]	[  -9.31602171 -297.84195971  -17.76311718    2.42039931]	[  1.88917683 -34.1955501    1.07545287   5.7154427 ]            	[12.10938365  6.2405667  13.10037015  7.49182725]
172	168  	[ 5.32030758 47.82704957  7.20859356  1.0152432 ]	[  -9.20256083 -297.84195971  -17.76311718    2.42039931]	[  1.68722601 -33.91727397   1.76085316   5.66766496]            	[12.10938365  6.2405667  13.10037015  7.4919831 ]
173	168  	[ 5.23993129 46.66033897  6.97373103  1.15089307]	[  -9.22977926 -297.84195971  -17.76311718    1.19305603]	[  1.26158028 -30.716177     2.46274567   5.54847388]            	[12.10938365  6.2405667  13.10037015  7.4919831 ]
174	168  	[ 5.35674474 45.29451081  7.0304236   1.22124517]	[ -10.99084944 -297.84195971  -17.76311718    0.9862966 ]	[  1.81357709 -30.27257028   1.72398376   5.51505246]            	[12.10938365  6.23333947 13.10037015  7.4919831 ]
175	168  	[ 5.36072346 45.02001214  6.99297806  1.16630807]	[ -10.99084944 -297.84195971  -17.76311718    1.58082418]	[  1.45531965 -29.87815062   2.03123865   5.59230934]            	[12.10938365  6.23333947 13.21268227  7.4919831 ]
176	168  	[ 5.49413841 42.26666286  6.82837759  1.21227019]	[ -10.99084944 -181.70651662  -11.83176851    1.58082418]	[  1.59308416 -28.92017878   1.86884729   5.56001974]            	[11.58747748  6.23249065 13.21268227  7.4919831 ]
177	168  	[ 5.27191101 42.60173771  6.74073854  1.14998291]	[ -10.99084944 -181.70651662  -11.83176851    2.31288348]	[  1.83510206 -28.70977051   1.76485402   5.59317085]            	[11.58747748  6.23249065 13.21268227  7.4919831 ]
178	168  	[ 5.18000728 40.10659553  6.28026311  1.1225003 ]	[ -12.69271515 -183.15409536  -11.83176851    2.15417629]	[  1.50938613 -26.14311627   1.69952817   5.69588618]            	[11.58747748  6.23249065 13.21268227  7.46103498]
179	168  	[ 5.08649694 37.30333797  6.16371733  1.13054277]	[ -12.69271515 -183.15409536  -11.83176851    1.97595018]	[  1.37983126 -24.57537315   1.80330126   5.69332481]            	[11.64311499  6.23249065 13.10037015  7.46103498]
180	168  	[ 4.9658263  36.68501793  6.17964963  1.06717834]	[ -12.69271515 -183.15409536  -11.83176851    1.97595018]	[  1.50213778 -25.35107513   2.09117611   5.68719296]            	[11.64311499  6.23249065 12.60714517  7.46103498]
181	168  	[ 5.02813265 41.73906497  6.3629565   1.10373259]	[ -12.69271515 -183.15409536  -13.29478968    1.97595018]	[  1.79836697 -26.66832153   1.67754064   5.65988783]            	[11.58747748  6.23231001 12.60714517  7.49380152]
182	168  	[ 5.0644161  43.13572977  6.81481674  1.08577578]	[ -12.69271515 -183.15409536  -16.18810106    1.97595018]	[  2.12111817 -29.75222613   1.06354239   5.69221247]            	[11.58747748  6.09835569 12.60714517  7.50429707]
183	168  	[ 5.19233608 44.54119207  7.19206556  1.07847978]	[ -12.69271515 -183.15409536  -15.94010024    1.97595018]	[  2.34256409 -31.7795366    0.71884099   5.62732437]            	[11.58747748  6.24834466 12.60714517  7.50429707]
